Date,AAPL,MSFT,SPY
2000-02-01,0.1048203777272631,-0.0868459913938864,-0.0152261357467068
2000-03-01,0.1848415019799887,0.1888116041047891,0.0941340802799604
2000-04-01,-0.0865163769272943,-0.3435294185565786,-0.032667878049737
2000-05-01,-0.3229220569148638,-0.1030461901243824,-0.0157229884543553
2000-06-01,0.2470239504871449,0.2787206276767144,0.0172862326803118
2000-07-01,-0.0298331523900765,-0.127343893152287,-0.0133844846679872
2000-08-01,0.1992627556705049,0.0,0.0653408008662752
2000-09-01,-0.5774365797559381,-0.1360782702031205,-0.0572308114886928
2000-10-01,-0.2402913444521156,0.1419689692367756,-0.0021772426203172
2000-11-01,-0.1565477845937173,-0.1669696020455112,-0.0746527488692673
2000-12-01,-0.0984855846436815,-0.2440085618933998,-0.0082686336215174
2001-01-01,0.453782266115982,0.4077802779671537,0.0476627859952729
2001-02-01,-0.1560696114169301,-0.0337765088351508,-0.0953876076906706
2001-03-01,0.2093143588199122,-0.0730933611505781,-0.0585715103470468
2001-04-01,0.154963007322642,0.2388572975962335,0.0883624612115592
2001-05-01,-0.2173405571477279,0.0211064911361551,-0.0056059298305151
2001-06-01,0.1654144379987767,0.0552192832258862,-0.0265980390156452
2001-07-01,-0.1918286347723743,-0.0932880438184288,-0.0073806717306291
2001-08-01,-0.0127728528811862,-0.1380876397728382,-0.0593322638994967
2001-09-01,-0.1638827733160606,-0.1030672086314723,-0.0850632989110079
2001-10-01,0.1321725966731357,0.1364086471865,0.0168227355892836
2001-11-01,0.212985474081899,0.1042128137711588,0.0779772777651512
2001-12-01,0.0281681380299281,0.0317705684660898,0.0021921935835518
2002-01-01,0.1287698047738106,-0.0383399430928005,-0.0063930626590161
2002-02-01,-0.1221689988174613,-0.0842878346616512,-0.0179361197601058
2002-03-01,0.0907842258465712,0.0337675574304459,0.0303191553355646
2002-04-01,0.0253477171649667,-0.1334767842772755,-0.0554573989974873
2002-05-01,-0.0399686699592826,-0.0258323431989068,-0.0059340698052109
2002-06-01,-0.2394830405993583,0.0744448806915416,-0.0770375637521094
2002-07-01,-0.1388270702689109,-0.1228518413458672,-0.075595419689402
2002-08-01,-0.0334202652304956,0.0229261721397515,0.0068010525252619
2002-09-01,-0.0169480027526153,-0.1088019623042766,-0.1088474211343759
2002-10-01,0.1082730767109585,0.222450963830707,0.0871356215125469
2002-11-01,-0.0354680997542122,0.078735783013808,0.0616812246925648
2002-12-01,-0.0754845515018175,-0.1036756857762813,-0.0611833699289895
2003-01-01,0.002094776344103,-0.0820114229041739,-0.019801271470384
2003-02-01,0.04526458488572,-0.0012646107279847,-0.0134792304698736
2003-03-01,-0.057962549875087,0.0248041012644755,-0.0018844558530817
2003-04-01,0.0056591612367853,0.0561748448698575,0.0889847788343956
2003-05-01,0.2623057653962355,-0.0375447179873134,0.0548365487868667
2003-06-01,0.0618370084266473,0.0418538910852201,0.007013934942742
2003-07-01,0.1059830740439344,0.0300308672598328,0.0217048500246654
2003-08-01,0.07257925780348,0.0041652211885652,0.0206254205557472
2003-09-01,-0.0835918392771957,0.0482655634654383,-0.0146887992435418
2003-10-01,0.1047302606901228,-0.0597121787109691,0.0575714671207812
2003-11-01,-0.0865005873095936,-0.0109319670636969,0.0109213890536095
2003-12-01,0.021998842967297,0.0645662720714759,0.0453731154037853
2004-01-01,0.0556853553917862,0.0102296016036229,0.0245884945082579
2004-02-01,0.060284468091579,-0.0405059732233191,0.0135708269290537
2004-03-01,0.130433806340227,-0.0603087239046344,-0.0166934804610749
2004-04-01,-0.0465977433790752,0.0481345492497475,-0.0154814123630565
2004-05-01,0.0884401178688176,0.0038265315208041,0.0171235055380865
2004-06-01,0.1596583662226807,0.0888297191682694,0.0147972159895393
2004-07-01,-0.006145480116933,-0.002450951640492,-0.028686384857878
2004-08-01,0.0664810585004651,-0.0417687683544854,0.0024362168008089
2004-09-01,0.1235131055044354,0.0158081581227154,0.0058499388712986
2004-10-01,0.3522583029808337,0.0115731452557867,0.0171014186077747
2004-11-01,0.2795802233819748,-0.0414731383294588,0.0414303720072137
2004-12-01,-0.039522289081919,0.1107991459612729,0.0283161639813156
2005-01-01,0.1940990705640137,-0.0164666039424838,-0.017802703692426
2005-02-01,0.1667103496622888,-0.0426182040898218,0.0209039914776187
2005-03-01,-0.071110307793876,-0.036383793011938,-0.0221337713383147
2005-04-01,-0.1346289828222515,0.0467515384202434,-0.0148809095323574
2005-05-01,0.1026063905904128,0.0197631734715446,0.0322246266960082
2005-06-01,-0.0741950516085759,-0.0341558819795212,-0.0025109052179459
2005-07-01,0.158652572017039,0.0309985128307896,0.0424521815000686
2005-08-01,0.0994137306870119,0.0691140126531162,-0.0093746410027558
2005-09-01,0.1433144160610882,-0.0574759822160623,0.003752609923544
2005-10-01,0.0742400441477153,-0.0011653834624552,-0.0194944673071446
2005-11-01,0.1776344668407123,0.0770427099682982,0.043951972450408
2005-12-01,0.0600121597436458,-0.052505550030139,-0.0071763906554804
2006-01-01,0.0503546215470083,0.0764822276733663,0.0294422146721888
2006-02-01,-0.09296832198394,-0.0454708235683463,0.0057256321920382
2006-03-01,-0.0842451935281308,0.0160853173714423,0.0124779130148784
2006-04-01,0.1222891621673825,-0.1124591848989848,0.0166587853525883
2006-05-01,-0.1508734439203142,-0.0621114477600575,-0.0301212713272307
2006-06-01,-0.0418272086633702,0.0327091585788783,-0.0018034811589313
2006-07-01,0.1866593908380831,0.0326178338346421,0.008917976617728
2006-08-01,-0.0016182324840764,0.0681624661856841,0.0218223570333269
2006-09-01,0.134561724615482,0.0681218105845304,0.0225044719177323
2006-10-01,0.0532602385846998,0.0497253707168123,0.0360534957024805
2006-11-01,0.1304884645626483,0.0226401813677881,0.0198852182845843
2006-12-01,-0.0744052902634933,0.0205072597628108,0.0077565137664257
2007-01-01,0.0104904437929203,0.0334897963838336,0.0206957320109122
2007-02-01,-0.0130640982933871,-0.087168139771681,-0.0196172479961833
2007-03-01,0.0980967487166233,-0.0072192703960699,0.0075923133179018
2007-04-01,0.0741579059515766,0.0742738790099692,0.0484378283578952
2007-05-01,0.2143283871499106,0.0250500029459794,0.0339195054157108
2007-06-01,0.0070133954230826,-0.0366419658874055,-0.0188491166904261
2007-07-01,0.0796466483578566,-0.0162874535140316,-0.0271352590596959
2007-08-01,0.0510016937818516,-0.0089688141698633,0.0128328133852155
2007-09-01,0.1082464103134286,0.0290033162585248,0.0338099522593551
2007-10-01,0.2377013371266652,0.2494906251231552,0.0183752391191232
2007-11-01,-0.0406948526556435,-0.087204773707747,-0.0387328696842023
2007-12-01,0.0870377813259104,0.0630268221654657,-0.016480261866171
2008-01-01,-0.3166400064273806,-0.0842695922323116,-0.055474905052103
2008-02-01,-0.0763883981997295,-0.1656441672631814,-0.0258425600674603
2008-03-01,0.1478158846856259,0.0474367275199323,-0.0138243813901836
2008-04-01,0.2121951557622985,0.0049331638283569,0.0528486692786345
2008-05-01,0.0850819052867799,-0.0070127950006071,0.0151164999354709
2008-06-01,-0.1129005087316042,-0.0250256948536483,-0.0881365304454373
2008-07-01,-0.0507044483712468,-0.0650672324335566,-0.0040289790911276
2008-08-01,0.066561466472419,0.0610426081923993,0.0154538847189922
2008-09-01,-0.3295582371993419,-0.0180861000995766,-0.099386666690694
2008-10-01,-0.0534046209838476,-0.1633569701431589,-0.1603549981564136
2008-11-01,-0.1386749049497148,-0.094491816963148,-0.0696059951963817
2008-12-01,-0.0789900297126857,-0.0320622797961973,0.0016648808975641
2009-01-01,0.0560051164104578,-0.1203699881778695,-0.0746629018435862
2009-02-01,-0.0090982640057434,-0.0555558064695651,-0.1074495544953642
2009-03-01,0.1770242000580901,0.1452598664603164,0.0756121881816473
2009-04-01,0.1970126976699227,0.1028856460103904,0.1072149235669743
2009-05-01,0.0793133535952765,0.0310956802749571,0.0584533400642508
2009-06-01,0.0487443592546892,0.1450910639998084,-0.0062681001663484
2009-07-01,0.1471603662578748,-0.0105174985836519,0.0806757161814977
2009-08-01,0.02949994326447,0.0480441632269423,0.0369398340604842
2009-09-01,0.1018964486491664,0.0492745407849772,0.030548085578913
2009-10-01,0.0169947457828671,0.0781495557218714,-0.0145536498385895
2009-11-01,0.0605305970483174,0.0605843540228658,0.061607153698914
2009-12-01,0.0541244243134768,0.0409628279136469,0.013643810245965
2010-01-01,-0.0885971206885432,-0.0754592962737392,-0.0311541764218035
2010-02-01,0.0653967069719791,0.0173884666619765,0.0311945701837348
2010-03-01,0.1484701974419229,0.0264029367903766,0.0565286576682078
2010-04-01,0.1110212166016069,0.042676495764053,0.0196522781034669
2010-05-01,-0.0161246053070359,-0.1552060506496803,-0.0794551425262717
2010-06-01,-0.0208270387660676,-0.1041158430677795,-0.0562314519452019
2010-07-01,0.0227409849706909,0.1216865076982747,0.0733838155404484
2010-08-01,-0.0550049632491904,-0.0906624260317839,-0.0449806564247405
2010-09-01,0.1672155242431607,0.0490257689378079,0.0837533888541035
2010-10-01,0.060722609166866,0.0890161708695389,0.0437595201962397
2010-11-01,0.0337893906321691,-0.0528681882396362,0.0
2010-12-01,0.0366702077002909,0.1116972905381985,0.0612713746355593
2011-01-01,0.0519594353775889,-0.0064490850882393,0.0286817648668353
2011-02-01,0.0409343543706302,-0.0414712966999282,0.0347374418978467
2011-03-01,-0.0133060042148912,-0.0391245425890108,-0.0042060793894767
2011-04-01,0.0046482721837939,0.0208745840344786,0.0334314471914418
2011-05-01,-0.0065690310045209,-0.035108279569169,-0.0112144640514917
2011-06-01,-0.0349595279922008,0.0463987598045683,-0.0217197566488626
2011-07-01,0.1632848313987744,0.0538456954798505,-0.0151461123964895
2011-08-01,-0.0144690114871771,-0.0291968831608018,-0.0549753896160254
2011-09-01,-0.0091208357311665,-0.0583796699860839,-0.0742106436273321
2011-10-01,0.0615231417720463,0.0699074591907837,0.1148855216811723
2011-11-01,-0.0557835776592053,-0.039429231990707,-0.0040639520233717
2011-12-01,0.0596545878106415,0.0224970188154731,0.0040805351223385
2012-01-01,0.1271113719555059,0.1375192993739575,0.0530106683048634
2012-02-01,0.1883101516296916,0.0748396415615479,0.0434055031425957
2012-03-01,0.1052837934400077,0.0230738143185034,0.0276602738694762
2012-04-01,-0.025969588716988,-0.0074393784917422,-0.0023226195646828
2012-05-01,-0.0107019011794786,-0.0883822033990083,-0.0600556623733425
2012-06-01,0.0108522686830092,0.0548379641283485,0.0352170309154347
2012-07-01,0.0458217710147523,-0.0366132865489413,0.0170722325293666
2012-08-01,0.0892006066761053,0.045809230680688,0.0250527314064048
2012-09-01,0.0071017255003582,-0.0279966242926171,0.0199063658834259
2012-10-01,-0.1076003213033347,-0.0409944035226708,-0.0129570075334112
2012-11-01,-0.0168645617950252,-0.0672739670232013,0.005659425816217
2012-12-01,-0.0865903851995687,0.0116258390900001,0.0018290759158581
2013-01-01,-0.1440891211382949,0.0277050534431282,0.058646108524005
2013-02-01,-0.0309336644988761,0.0127503728324587,0.0127584715113278
2013-03-01,0.0086993482653978,0.037657340006066,0.0333757033729122
2013-04-01,0.0002708142773117,0.1569378964539591,0.0237448693887318
2013-05-01,0.0156964584433529,0.0543809225205007,0.0236094694792721
2013-06-01,-0.1124571160280865,-0.0033754301926282,-0.0185374530777885
2013-07-01,0.1412252796334792,-0.0781700763174416,0.0572419295111317
2013-08-01,0.0766577184359695,0.0489944492523739,-0.0299925774443162
2013-09-01,-0.0150281885656889,0.0034288241444544,0.0266421483044776
2013-10-01,0.0963815588279943,0.0640026101276662,0.0514068450831228
2013-11-01,0.0638416137853123,0.0768141861440334,0.0296378547971094
2013-12-01,0.0147920795540488,-0.0114416672425513,0.0203866173727227
2014-01-01,-0.1076967307457483,0.0114937176673173,-0.0300107239070717
2014-02-01,0.0512184420547721,0.0124211000627181,0.0455160344925114
2014-03-01,0.0260585001011139,0.0779787291371558,0.0038649076402521
2014-04-01,0.0993962193691075,-0.01439373380313,0.0113959095059177
2014-05-01,0.0727175941229192,0.0133663669555692,0.0232061674185963
2014-06-01,0.0334020179314551,0.0257494488964353,0.0157775471082046
2014-07-01,0.0287307179387121,0.0350117283756983,-0.008710224619519
2014-08-01,0.0721762779324541,0.0525951844758276,0.0394634596118537
2014-09-01,-0.0121841796211007,0.0268448813888602,-0.018384731746784
2014-10-01,0.0719603885123389,0.0127264357645635,0.028335120189515
2014-11-01,0.1012037328451451,0.0183172499350103,0.0274720869797937
2014-12-01,-0.067866628074748,-0.022318236768851,-0.0080114561986682
2015-01-01,0.0614242007317336,-0.1302475813671384,-0.024273779975799
2015-02-01,0.0964494910256006,0.0853961880044444,0.056204907926513
2015-03-01,-0.0275490620190259,-0.0661491184516024,-0.0200797513342407
2015-04-01,0.0057865559155436,0.1962616658637674,0.0143417638826073
2015-05-01,0.040990740356154,-0.0365954447363139,0.0128560886632129
2015-06-01,-0.0332059479463828,-0.0517085819392914,-0.025054497565371
2015-07-01,-0.0329265125905946,0.0577571365672455,0.0275633438807971
2015-08-01,-0.0704042107528505,-0.0680938095761496,-0.0609503626548134
2015-09-01,-0.0173883321196129,0.0237102363306358,-0.0305556348619409
2015-10-01,0.0834086877522322,0.1893356246242528,0.0907005301790113
2015-11-01,-0.0100419737967089,0.0324847253145441,0.0036553458398589
2015-12-01,-0.1064193678168811,0.0276714413775147,-0.0230969299554975
2016-01-01,-0.0752424761425324,-0.0070295454198436,-0.044131310677132
2016-02-01,-0.0066776172688844,-0.0764202431718922,-0.0008259265279477
2016-03-01,0.1333274718099548,0.0932890006427114,0.0617894829855409
2016-04-01,-0.1399211471982328,-0.0970487127902091,0.0091193888147107
2016-05-01,0.0652868832833921,0.0627632380576161,0.0170115004392528
2016-06-01,-0.0368312815333787,-0.0277754623674471,-0.0017155867961529
2016-07-01,0.0900628321312375,0.1076802074225444,0.0418614080410582
2016-08-01,0.0181366328512033,0.0137613675413115,0.0011976187468982
2016-09-01,0.071276546981043,0.0086846632838528,-0.0049682752049532
2016-10-01,0.0043342586645034,0.040277610024042,-0.0123733472169648
2016-11-01,-0.0265987359041284,0.0056742089764665,0.0368380642091219
2016-12-01,0.053335535019044,0.0381646169596836,0.0142937027405065
2017-01-01,0.0477465385949726,0.0403924688687238,0.023894212267717
2017-02-01,0.1288833126716602,-0.0103636718500145,0.0392917489356767
2017-03-01,0.0532364643820371,0.0356250968575089,-0.0030869946347842
2017-04-01,-6.946459332268784e-05,0.0394780382053516,0.0143197944373432
2017-05-01,0.0634181158791244,0.0201571244857887,0.0141126942823774
2017-06-01,-0.0533223239228572,-0.0073721934578534,0.0014910396974598
2017-07-01,0.0327033019475346,0.0546925561807423,0.0255311477520483
2017-08-01,0.1026688352697386,0.0284735706306136,0.0029178050151852
2017-09-01,-0.0565526654027311,0.0015631437378809,0.0151116502131183
2017-10-01,0.0968071981077458,0.1166600819378083,0.0286435866631102
2017-11-01,0.0166234934338966,0.0119020065216473,0.0305658167463354
2017-12-01,-0.0117058677683116,0.02138048185951,0.0069810672574681
2018-01-01,-0.0106362890323705,0.1107083376059507,0.0617581500204142
2018-02-01,0.0638475846295736,-0.0130513559739555,-0.0363600691611318
2018-03-01,-0.0542104656143936,-0.0220887066541871,-0.0312900304520221
2018-04-01,-0.0150195375350525,0.0246521711141314,0.0091936465137427
2018-05-01,0.1307633724369767,0.056886005531181,0.0243091508489308
2018-06-01,-0.005598121359972,0.0019975063404793,0.0012550563415238
2018-07-01,0.0279831176434608,0.0757530028618578,0.0417030232005148
2018-08-01,0.196226735223054,0.0589178026404919,0.0319198858255651
2018-09-01,-0.0048248458313312,0.0220788416467814,0.0014125006067493
2018-10-01,-0.030477606193817,-0.0661013104113439,-0.0648903382896501
2018-11-01,-0.1840444954196346,0.038198708934926,0.0185492005669318
2018-12-01,-0.1136164096876238,-0.080090185749038,-0.0933431054124653
2019-01-01,0.0551539219475993,0.028157888490278,0.0863729262621677
2019-02-01,0.0403148374031405,0.0727760617845223,0.0324155618330723
2019-03-01,0.1017305304768938,0.0572498852473797,0.0136357625586878
2019-04-01,0.0564358738289749,0.1073428594001799,0.0454375310679096
2019-05-01,-0.1275725560229592,-0.0529864969760128,-0.0637716165842272
2019-06-01,0.1348729069713583,0.0871265572766035,0.0644098916727138
2019-07-01,0.0763942920086011,0.0172442991403816,0.0200564792929054
2019-08-01,-0.0201839493772749,0.0116680704558582,-0.0167431187475274
2019-09-01,0.0770383512519359,0.0118450889478536,0.0147715977523177
2019-10-01,0.1106845173194992,0.0312160878863647,0.0268243412643052
2019-11-01,0.074328169550152,0.0558696097703841,0.036198677662389
2019-12-01,0.1020833170004398,0.0452940479355308,0.0240206871188271
2020-01-01,0.054010070282449,0.0794549325989122,0.004510813495715
2020-02-01,-0.1167979006650614,-0.048288031635208,-0.0791660783734869
2020-03-01,-0.0675536033161825,-0.023882629673239,-0.1299870221331925
2020-04-01,0.1553738863177385,0.1363266724601475,0.1336106057171326
2020-05-01,0.0821647023319886,0.0225430690856835,0.0476450562360084
2020-06-01,0.150492016066682,0.1136524350674537,0.0132754983588398
2020-07-01,0.1651317020687406,0.0073704327867252,0.0635520127674369
2020-08-01,0.214379688511058,0.1000929282413167,0.0697965938048366
2020-09-01,-0.1009081803339078,-0.0651425761172226,-0.0412810259531611
2020-10-01,-0.0600118964027699,-0.0373699199568208,-0.0210303221972768
2020-11-01,0.0936065792818054,0.0572924925160043,0.1087765837916729
2020-12-01,0.11649652061905,0.0417262400870117,0.0326463989901828
2021-01-01,-0.0055014655558026,0.0428916816799149,-0.0059710622531778
2021-02-01,-0.0810851781914266,0.0018107051759421,0.0278051856050998
2021-03-01,0.0088447684492058,0.0169249944340792,0.0419865663409717
2021-04-01,0.0762177215322996,0.0696017100661443,0.0563591520250763
2021-05-01,-0.0521070867830765,-0.0099135385627217,0.0065660167908743
2021-06-01,0.1009761974283001,0.0874942146513846,0.0190934629436891
2021-07-01,0.0649825002141082,0.0517163205266342,0.0277640479554255
2021-08-01,0.0409293356713764,0.0595627585805964,0.0297597911884672
2021-09-01,-0.066640138821047,-0.0643311328652805,-0.0496500673741323
2021-10-01,0.0586573827241372,0.1762910749073842,0.0735918885185964
2021-11-01,0.103471084408564,-0.0031059590139088,-0.0080348113591621
2021-12-01,0.0757965712150108,0.0191939772991478,0.0425848076309296
2022-01-01,-0.0157121860375094,-0.0753447834091143,-0.0494132211935653
2022-02-01,-0.0552693503037191,-0.0391987521099314,-0.0295170601201446
2022-03-01,0.058820351880281,0.0339951444123129,0.0343770635936144
2022-04-01,-0.097130657868402,-0.0998670228277479,-0.0849350270658947
2022-05-01,-0.0558831629866891,-0.0203586524869859,0.0022572246215235
2022-06-01,-0.0800800319005933,-0.053120457906813,-0.0864068197774667
2022-07-01,0.1886334717532114,0.0930965468273719,0.0968048495736315
2022-08-01,-0.0325517406892021,-0.0686399489321228,-0.0408020178156224
2022-09-01,-0.1197558562907964,-0.1073761452120171,-0.0961586725146014
2022-10-01,0.1095509500339686,-0.0033060752208472,0.0857171265964864
2022-11-01,-0.0346286825395217,0.0991254450976948,0.0555916290991196
2022-12-01,-0.1208166471996564,-0.0573965059715578,-0.0619357758985202
2023-01-01,0.1105212901432131,0.0333167285770075,0.0677680647538878
2023-02-01,0.0216231043856183,0.0064968182569862,-0.0251426765687705
2023-03-01,0.1203565810856917,0.1587766757592819,0.0331348506276232
2023-04-01,0.0289871139907107,0.0657649999214387,0.0198524714990482
2023-05-01,0.0446137646574125,0.0687693148456465,0.004616130726194
2023-06-01,0.0958434985753742,0.0392654998260517,0.0608592261176257
2023-07-01,0.0127854888566689,-0.01356675859463,0.0365694964195697
2023-08-01,-0.0436754111443676,-0.0242913931571598,-0.0162521363876922
2023-09-01,-0.087447424388501,-0.0346030225835428,-0.050782746633687
2023-10-01,-0.0025700503965395,0.0708153472658632,-0.0182577461840331
2023-11-01,0.1123148279311923,0.1206707205157917,0.0913436859255696
2023-12-01,0.0149178815543529,-0.0055599904639436,0.0414329987889035
2024-01-01,-0.0422272218999549,0.0572812327231748,0.0200455269678152
2024-02-01,-0.0197939298291908,0.0403942913717823,0.0521868416797122
2024-03-01,-0.0500757473725116,0.0189970881723391,0.0295032614705412
2024-04-01,-0.0067061700805414,-0.0746100789895234,-0.037337902062014
2024-05-01,0.1286912381891494,0.066267649726659,0.0505797099739155
2024-06-01,0.0970385560529976,0.0785927243655031,0.0319508414397846
2024-07-01,0.0544107480789766,-0.0639892746722363,0.015374247845574
2024-08-01,0.0311599729548863,-0.0028922892839352,0.023365663878176
2024-09-01,0.0186450096840273,0.0334073382133748,0.0178826181811284
2024-10-01,-0.0304292563411667,-0.0556586381360871,-0.0058838432992763
2024-11-01,0.0505512516914401,0.0421063860648114,0.0596335283449696
2024-12-01,0.0563160894829175,-0.002636140630622,-0.0273338555000723
2025-01-01,-0.0575833361362367,-0.0152786510527657,0.0303125738380565
2025-02-01,0.0247458388496253,-0.0435359979961912,-0.0126948370334503
2025-03-01,-0.0804902355289248,-0.052513361247237,-0.0585513360351824
2025-04-01,-0.0433529915815413,0.0529316619324873,-0.0056880327218085
2025-05-01,-0.0548235114074628,0.164701634475771,0.0628450178758146
2025-06-01,0.0228480764144938,0.0824641554292089,0.048287113310957
2025-07-01,0.01169760036905,0.0725558384930078,0.0260559109509501
2025-08-01,0.1183697552218741,-0.0502530326345875,0.0205194921482021
2025-09-01,0.0981260300070441,0.0239030840004008,0.032757089705601
2025-10-01,0.0618151663041677,-0.0002703837710099,0.0266760089520816
2025-11-01,0.0313644243850528,-0.0498251439931464,0.0019499283249213
2025-12-01,-0.0241222178922878,-0.0152128066409972,-0.0021510839531859
2026-01-01,-0.0455380798608536,-0.110272533876679,0.0177362684318911
2026-02-01,0.0206087519123707,-0.0747247902525756,-0.0036706477663515
